context_variant,model,instance,test_file,total_testcases,behavioral,crash,n/a
Method,Qwen3-coder,BBC72,BBC72U23Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U248Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U24Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U27Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U287Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U28Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U293Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U29Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U309Test.java,1,0,0,1
Method,Qwen3-coder,BBC72,BBC72U310Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U312Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U329Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U333Test.java,1,0,0,1
Method,Qwen3-coder,BBC72,BBC72U336Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U338Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U343Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U344Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U347Test.java,1,0,0,1
Method,Qwen3-coder,BBC72,BBC72U352Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U353Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U354Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U355Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U368Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U373Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U374Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U384Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U387Test.java,1,0,0,1
Method,Qwen3-coder,BBC72,BBC72U388Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U402Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U427Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U434Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U441Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U449Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U515Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U517Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U520Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U521Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U523Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U535Test.java,3,0,3,0
Method,Qwen3-coder,BBC72,BBC72U57Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U59Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U68Test.java,2,0,2,0
Method,Qwen3-coder,BBC72,BBC72U69Test.java,1,1,0,0
Method,Qwen3-coder,BBC72,BBC72U72Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U79Test.java,3,0,3,0
Method,Qwen3-coder,BBC72,BBC72U8Test.java,1,0,1,0
Method,Qwen3-coder,BBC72,BBC72U9Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U115Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U117Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U12Test.java,3,0,0,3
Method,Qwen3-coder,BBC73,BBC73U134Test.java,5,0,5,0
Method,Qwen3-coder,BBC73,BBC73U140Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U147Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U148Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U158Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U15Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U162Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U164Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U177Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U184Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U191Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U224Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U22Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U234Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U239Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U23Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U240Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U24Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U253Test.java,2,0,2,0
Method,Qwen3-coder,BBC73,BBC73U266Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U27Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U288Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U28Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U296Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U29Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U309Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U310Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U312Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U319Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U31Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U329Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U32Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U333Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U336Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U338Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U343Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U344Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U345Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U347Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U353Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U354Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U361Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U368Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U373Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U374Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U379Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U384Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U387Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U388Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U414Test.java,4,0,4,0
Method,Qwen3-coder,BBC73,BBC73U431Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U434Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U450Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U461Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U491Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U515Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U517Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U520Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U521Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U522Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U523Test.java,1,0,0,1
Method,Qwen3-coder,BBC73,BBC73U531Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U53Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U54Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U57Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U69Test.java,1,1,0,0
Method,Qwen3-coder,BBC73,BBC73U72Test.java,1,0,1,0
Method,Qwen3-coder,BBC73,BBC73U82Test.java,4,0,4,0
Method,Qwen3-coder,BBC73,BBC73U85Test.java,1,0,1,0
Minimal,GPT4o,BBC02,BBC02U0Test.java,1,1,0,0
Minimal,GPT4o,BBC06,BBC06U136Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U142Test.java,1,0,0,1
Minimal,GPT4o,BBC06,BBC06U155Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U181Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U205Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U212Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U236Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U237Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U251Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U276Test.java,1,0,1,0
Minimal,GPT4o,BBC06,BBC06U43Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U136Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U140Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U142Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U143Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U146Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U168Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U194Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U205Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U236Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U258Test.java,1,0,1,0
Minimal,GPT4o,BBC132,BBC132U43Test.java,1,0,1,0
Minimal,GPT4o,BBC137,BBC137U4Test.java,1,0,1,0
Minimal,GPT4o,BBC146,BBC146U1Test.java,3,0,3,0
Minimal,GPT4o,BBC150,BBC150U18Test.java,1,0,1,0
Minimal,GPT4o,BBC150,BBC150U36Test.java,1,0,1,0
Minimal,GPT4o,BBC150,BBC150U38Test.java,1,0,1,0
Minimal,GPT4o,BBC150,BBC150U51Test.java,1,0,1,0
Minimal,GPT4o,BBC150,BBC150U52Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U140Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U142Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U146Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U155Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U161Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U171Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U205Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U236Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U247Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U251Test.java,1,0,1,0
Minimal,GPT4o,BBC165,BBC165U43Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U132Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U136Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U138Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U139Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U177Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U201Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U215Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U26Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U284Test.java,1,0,1,0
Minimal,GPT4o,BBC17,BBC17U42Test.java,1,0,1,0
Minimal,GPT4o,BBC27,BBC27U0Test.java,3,0,3,0
Minimal,GPT4o,BBC27,BBC27U3Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U132Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U136Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U138Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U151Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U157Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U166Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U167Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U177Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U201Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U232Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U247Test.java,1,0,1,0
Minimal,GPT4o,BBC36,BBC36U42Test.java,1,0,1,0
Minimal,GPT4o,BBC42,BBC42U5Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U136Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U140Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U205Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U214Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U236Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U238Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U251Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U279Test.java,1,0,1,0
Minimal,GPT4o,BBC49,BBC49U43Test.java,1,0,1,0
Minimal,GPT4o,BBC50,BBC50U0Test.java,1,1,0,0
Minimal,GPT4o,BBC72,BBC72U139Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U171Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U172Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U177Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U182Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U188Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U189Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U234Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U239Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U244Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U310Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U312Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U333Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U336Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U338Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U343Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U345Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U347Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U348Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U352Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U353Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U355Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U361Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U373Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U374Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U379Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U384Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U388Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U449Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U450Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U454Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U455Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U458Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U459Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U461Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U464Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U515Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U520Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U521Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U522Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U523Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U531Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U53Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U540Test.java,1,0,1,0
Minimal,GPT4o,BBC72,BBC72U54Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U139Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U171Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U172Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U177Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U182Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U188Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U189Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U234Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U237Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U239Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U244Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U309Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U310Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U312Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U333Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U336Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U338Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U343Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U344Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U345Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U347Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U348Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U352Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U353Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U355Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U361Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U373Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U374Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U384Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U388Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U434Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U449Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U450Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U454Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U455Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U458Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U459Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U464Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U515Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U517Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U520Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U521Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U522Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U523Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U531Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U53Test.java,1,0,1,0
Minimal,GPT4o,BBC73,BBC73U54Test.java,1,0,1,0
Minimal,GPTOSS,BBC49,BBC49U142Test.java,1,0,1,0
Minimal,GPTOSS,BBC72,BBC72U454Test.java,1,0,1,0
Minimal,GPTOSS,BBC73,BBC73U179Test.java,1,0,1,0
Minimal,GPTOSS,BBC73,BBC73U182Test.java,3,0,3,0
Minimal,GPTOSS,BBC73,BBC73U189Test.java,1,0,1,0
Minimal,GPTOSS,BBC73,BBC73U400Test.java,1,0,1,0
Minimal,GPTOSS,BBC73,BBC73U459Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC03,BBC03U0Test.java,3,3,0,0
Minimal,Qwen3-coder,BBC06,BBC06U122Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U123Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U124Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U125Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U126Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U127Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U12Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U133Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U136Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U138Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U139Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U141Test.java,3,0,3,0
Minimal,Qwen3-coder,BBC06,BBC06U142Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U143Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U144Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U145Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U147Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U150Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U151Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U152Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U154Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U156Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U157Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U159Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U15Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U162Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U163Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U166Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U16Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U171Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U183Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U186Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U190Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U195Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U198Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U201Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U202Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U207Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U209Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U211Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U215Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U216Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U219Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U220Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U221Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U223Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U225Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U226Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U227Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U228Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U230Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U231Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U233Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U235Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U239Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U240Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U242Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U245Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U247Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U248Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U253Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U255Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U256Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U257Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U266Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U277Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U282Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U283Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U289Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U28Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U290Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U30Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U33Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U42Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U43Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U50Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U55Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U62Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC06,BBC06U7Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC131,BBC131U39Test.java,1,1,0,0
Minimal,Qwen3-coder,BBC132,BBC132U115Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U121Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U122Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U123Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U124Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U125Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U126Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U127Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U129Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U136Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U138Test.java,1,0,1,0
Minimal,Qwen3-coder,BBC132,BBC132U141Test.java,1,0,1,0
