context_variant,model,instance,test_file,test_case,execution_result,root_cause,root_cause_source,reflective,llm_detected_errors,bump_bc_errors,matched_errors,match_count
Class,GPTOSS,BBC36,BBC36U202Test.java,test_handleRequest_withNullId,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC36,BBC36U202Test.java,test_handleRequest_withValidId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPTOSS,BBC36,BBC36U216Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPTOSS,BBC36,BBC36U271Test.java,test_handleRequest_returnsCorrectViewName,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC36,BBC36U271Test.java,test_handleRequest_withNullModel_returnsCorrectViewName,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPTOSS,BBC36,BBC36U280Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,GPTOSS,BBC49,BBC49U136Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPTOSS,BBC49,BBC49U159Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPTOSS,BBC49,BBC49U258Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPTOSS,BBC49,BBC49U63Test.java,testExtractSoundType_blankValues,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC49,BBC49U63Test.java,testExtractSoundType_invalidValue,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Class,GPTOSS,BBC49,BBC49U63Test.java,testExtractSoundType_validValue,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U135Test.java,test_clone,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U14Test.java,test_clone,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U156Test.java,test_clone,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U162Test.java,test_clone,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U183Test.java,testCalcRootVolFinderDeterministicForSameInstance,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U183Test.java,testCalcRootVolFinderReturnsFiniteValues,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U189Test.java,test_solveXOld,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U206Test.java,test_clone,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U220Test.java,test_saveToDataBase,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U244Test.java,test_main_withEmptyArgs_executesWithoutException,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U244Test.java,test_main_withNullArgs_executesWithoutException,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U251Test.java,test_calcValue,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U336Test.java,testLoggerInitialized,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U336Test.java,testMainRunsWithoutException,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U336Test.java,testMainWithNullArgs,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U449Test.java,test_main,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U452Test.java,test_init,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U520Test.java,test_main,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U59Test.java,test_getMeasuredValue_nominal,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U59Test.java,test_getMeasuredValue_nullStream,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC72,BBC72U86Test.java,test_setm,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U113Test.java,test_clone_copiesPrimitiveFields,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U113Test.java,test_clone_returnsCopy,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U134Test.java,test_calcRootVolFinder,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U139Test.java,testSolveXZeroAssociationSites,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U171Test.java,test_solveX,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U184Test.java,test_clone_withActiveAccosComp,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U184Test.java,test_clone_withoutActiveAccosComp,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U338Test.java,test_main,FAILURE,NoClassDefFoundError,caused_by,False,AssertionFailedError|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U352Test.java,test_main,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U409Test.java,test_runOld,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U420Test.java,test_run2,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U443Test.java,test_run,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U59Test.java,test_getMeasuredValue_nominalPositiveFlow,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U59Test.java,test_getMeasuredValue_nullStreamThrows,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,GPTOSS,BBC73,BBC73U59Test.java,test_getMeasuredValue_zeroFlow,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,Qwen3-coder,BBC06,BBC06U10Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U11Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U120Test.java,test_getSyllables,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U124Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U127Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U130Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U135Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U137Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U138Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U140Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,True,ClassNotFoundException|InvocationTargetException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U142Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U144Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,True,ClassNotFoundException|InvocationTargetException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U148Test.java,test_handleAddContentLabelRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U149Test.java,test_handleRemoveContentLabelRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U150Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U153Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U154Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U156Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U157Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U159Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U15Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U160Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U162Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U163Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U166Test.java,test_getEmojisByWordId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U168Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U171Test.java,test_getEmojisByWordId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U172Test.java,test_handleAddContentLabelRequest_emptyStringValues,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,Qwen3-coder,BBC06,BBC06U172Test.java,test_handleAddContentLabelRequest_nominalCase,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,Qwen3-coder,BBC06,BBC06U172Test.java,test_handleAddContentLabelRequest_specialCharacters,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Class,Qwen3-coder,BBC06,BBC06U172Test.java,test_handleAddContentLabelRequest_withNullValues,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Class,Qwen3-coder,BBC06,BBC06U173Test.java,test_handleRemoveContentLabelRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
